country,year,qod,instaccount,elecaccount,socaccount,qog,fisccap,coordcap,delivcap,qol,soclife,econlife,envlife,uncertainty,trust,confgov,population,gdp_capita,gdp_growth,inflation,regime,globalization,civil_war,interstate_conflict
AUT,2019,86.13,79.0,87.19,88.16,69.31,49.72,71.42,73.03,91.16,90.46,85.79,98.56,0.08080105,,,8879920,56030,1.49121084953705,1.53089564152645,3,88.6103439331055,0,0
AZE,2000,27.44,10.21,42.08,43.95,15.81,20.72,26.39,14.2,49.28,49.47,43.0,88.1,0.0207383,,,8048600,4063,11.099999503496,1.80500303704358,1,42.5419998168945,0,0
AZE,2001,27.38,10.07,42.23,43.67,15.85,21.38,26.54,14.18,59.27,60.19,50.51,89.03,0.000598025,,,8111200,4431,9.90000013022198,1.54719590152278,1,44.2155151367188,0,0
AZE,2002,27.22,9.85,42.11,43.29,16.06,21.89,26.59,14.41,63.26,64.62,51.38,91.09,0.01289095,,,8171950,4814,9.43891634238634,2.77116471998268,1,47.7243118286133,0,0
AZE,2003,25.67,10.17,41.41,41.11,16.27,22.47,26.92,14.37,62.53,63.89,50.9,91.23,0.02558815,,,8234100,5265,10.2083000110732,2.23386492967051,1,48.5828475952148,0,0
AZE,2004,24.49,10.38,41.5,38.26,15.75,22.44,25.8,14.46,62.23,63.49,50.41,92.22,0.032016475,,,8306500,5702,9.25380132627771,6.70893042797785,1,50.4992256164551,0,0
AZE,2005,23.77,10.5,40.68,37.72,15.87,22.92,25.95,14.39,60.49,63.24,41.99,93.0,0.03131135,,,8391850,7222,27.9615380685243,9.67950731917054,1,51.7713584899902,0,0
AZE,2006,23.88,10.53,40.85,37.81,16.32,26.78,26.06,14.48,63.38,64.97,48.61,94.25,0.019245175,,,8484550,9605,34.5,8.32892482863207,1,52.331714630127,0,0
AZE,2007,23.85,10.53,40.76,37.79,16.75,28.83,26.52,14.59,63.46,65.86,45.4,95.01,0.0149868,,,8581300,11915,25,16.6997549618245,1,55.7209129333496,0,0
AZE,2008,23.72,10.72,41.73,36.68,17.21,34.02,26.54,14.8,63.55,65.67,46.08,95.5,0.025081175,,,8763400,12903,10.7589781562382,20.8490871772713,1,56.950309753418,0,0
AZE,2009,23.88,10.41,41.7,36.96,16.43,26.0,26.19,14.88,63.73,67.19,40.83,96.12,0.040126,,,8947243,13822,9.29636347328704,1.45704835970323,1,57.3968544006348,0,0
AZE,2010,23.3,10.6,41.03,36.27,15.48,23.66,25.0,14.42,64.08,67.11,42.65,96.28,0.010288075,,,9054332,14313,5.04894456694235,5.72687224669606,1,58.4641494750977,0,0
AZE,2011,22.89,10.62,41.03,35.61,15.6,25.09,24.92,14.47,64.13,67.62,41.02,96.34,0.0068587,0.15280272,3.1675057,9173082,13905,0.0999999999998806,7.85833333333332,1,59.1601600646973,0,0
AZE,2012,22.56,10.58,41.12,34.73,15.59,25.56,24.72,14.57,66.31,69.94,42.84,96.51,0,,,9295784,14024,2.16523943012959,1.06621339720313,1,61.3514060974121,0,0
AZE,2013,20.27,9.06,37.27,34.69,18.64,25.72,27.05,18.32,67.46,70.78,45.04,96.81,0.025861375,,,9416801,14653,5.8098009451316,2.41571745279411,1,61.1568946838379,0,0
AZE,2014,19.61,9.54,37.39,33.43,18.63,26.42,27.01,18.24,67.91,71.24,44.98,96.88,0.00512615,,,9535079,14876,2.75050702966541,1.3734418153318,1,62.0059700012207,0,0
AZE,2015,19.64,9.42,38.48,32.27,18.7,27.84,26.8,18.39,68.78,71.08,50.07,96.9,0.058156275,,,9649341,14854,1.09397584645028,4.02768573742728,1,62.510871887207,0,0
AZE,2016,19.36,9.42,37.77,32.18,18.04,25.85,24.83,18.94,68.81,72.31,45.44,96.95,0.13487135,,,9757812,14239,-3.09999999999992,12.4433748584372,1,63.5021286010742,0,0
AZE,2017,21.29,10.19,37.92,36.61,17.44,24.12,25.64,17.52,68.91,71.89,47.65,96.98,0.112318225,,,9854033,14121,0.199999999999804,12.9359184187334,1,64.0430526733398,0,0
AZE,2018,16.74,6.61,37.13,29.31,17.28,23.23,25.74,17.33,66.23,69.28,44.22,97.26,0.0263226,0.28228229,3.3358467,9939771,14210,1.50000000000009,2.26854690374005,1,67.4294738769531,0,0
AZE,2019,18.4,8.22,37.01,32.2,20.47,23.78,28.47,20.84,60.86,60.65,51.71,97.29,0.022924325,,,10024283,14404,2.4999999999999,2.61057182799216,1,67.2033615112305,0,0
BEL,2000,87.98,80.39,89.38,88.51,83.81,59.54,82.96,89.29,93.08,91.08,93.36,97.86,0.014977675,,,10251250,43161,3.71667938420875,2.54451776190906,3,86.8064956665039,0,0
BEL,2001,87.76,80.85,89.24,88.44,83.85,59.76,83.06,89.27,94.5,91.5,99.35,97.96,0.0286744,,,10286570,43485,1.09961888777849,2.46925823086078,3,87.081787109375,0,0
BEL,2002,87.84,80.42,89.27,88.44,83.74,59.58,83.04,89.28,94.76,91.66,99.57,98.06,0.02588165,,,10332785,44030,1.70688458453354,1.64521436175359,3,86.2561187744141,0,0
BEL,2003,87.76,80.87,89.27,88.44,83.75,58.29,83.08,89.35,94.69,91.67,99.26,97.96,0.023281525,,,10376133,44301,1.03798254902905,1.58896399970379,3,87.0317840576172,0,0
BEL,2004,87.29,80.63,88.92,88.61,83.82,58.56,83.04,89.34,94.07,91.06,98.43,98.07,0.034762475,,,10421137,45685,3.5712043433582,2.09728311239314,3,86.939697265625,0,0
BEL,2005,87.57,81.09,89.12,88.49,83.62,57.13,82.86,89.4,93.38,91.24,94.24,97.85,0.024125075,,,10478617,46489,2.32173705381926,2.78143263670025,3,87.0507354736328,0,0
BEL,2006,88.15,80.37,89.97,88.42,83.59,56.76,83.02,89.28,91.46,87.73,98.5,98.0,0.026884975,,,10547958,47362,2.55234994366351,1.79120770070454,3,87.8232116699219,0,0
BEL,2007,89.66,83.06,92.38,88.65,83.37,56.09,82.75,89.26,90.71,86.91,97.95,98.13,0.020204925,,,10625700,48745,3.67688113594973,1.8230563002681,3,89.1936569213867,0,0
BEL,2008,89.85,80.66,92.49,89.48,83.59,56.94,83.01,89.3,90.15,86.17,97.85,98.06,0.013545925,,,10709973,48577,0.446928735275904,4.48944420508401,3,89.1647033691406,0,0
BEL,2009,90.19,81.74,92.4,89.48,83.49,53.72,83.0,89.55,90.15,86.48,96.68,98.09,0.0186972,0.35942346,2.1340261,10796493,47214,-2.02074306169408,-0.0531456741253762,3,89.2791061401367,0,0
BEL,2010,89.69,80.78,92.35,90.0,83.55,54.41,82.85,89.48,90.81,88.23,93.32,97.93,0.02398445,,,10895586,48125,2.86429270764155,2.18929920422458,3,89.3623657226562,0,0
BEL,2011,89.94,80.54,92.4,90.0,83.46,55.52,82.8,89.52,92.29,89.24,96.67,98.02,0.0631579,,,11038264,48308,1.69451389861332,3.53208210722744,3,89.4040222167969,0,0
BEL,2012,90.02,80.63,92.29,89.98,83.69,56.39,82.96,89.61,92.64,89.55,96.84,97.98,0.073581825,,,11106932,48364,0.739217283058679,2.83966343445897,3,89.364631652832,0,0
BEL,2013,90.63,81.57,92.82,90.12,83.92,58.02,82.95,89.64,91.75,88.35,97.33,98.01,0.068151875,,,11159407,48358,0.459242192907709,1.11309594027537,3,89.3655014038086,0,0
BEL,2014,90.49,81.57,92.9,90.15,83.82,58.0,82.93,89.55,92.11,88.65,97.94,98.14,0.08984065,,,11209057,48903,1.57853314322614,0.340002833356965,3,90.304313659668,0,0
BEL,2015,90.54,81.67,93.05,90.03,83.76,57.13,83.02,89.51,92.04,89.11,95.85,98.16,0.0307446,,,11274196,49613,2.04145900919961,0.561429152790106,3,89.7267456054688,0,0
BEL,2016,90.71,81.23,92.79,90.0,83.7,56.33,83.05,89.49,92.51,89.07,98.43,98.1,0.0479828,,,11331422,49988,1.26668640902095,1.97385264653172,3,89.7278060913086,0,0
BEL,2017,90.41,81.04,92.87,89.65,83.78,57.92,83.03,89.4,92.12,89.1,96.35,98.19,0.029593675,,,11375158,50597,1.6195802783878,2.12597086002609,3,89.8417510986328,0,0
BEL,2018,90.19,81.4,92.99,89.62,83.79,58.35,82.88,89.41,92.25,88.75,98.38,98.31,0.026015225,,,11427054,51280,1.81920366405947,2.05316499865181,3,90.1396331787109,0,0
BEL,2019,90.49,83.26,92.08,90.26,83.52,55.59,82.81,89.43,91.78,88.58,96.45,98.29,0.07305495,,,11488980,51915,2.14955968072559,1.43681956996435,3,90.325927734375,0,0
BFA,2000,65.21,49.43,67.57,79.11,42.97,18.35,58.36,38.93,7.91,16.0,16.53,8.71,0.055510175,,,11607951,1297,1.88847388906525,-0.304212168486795,2,37.0234031677246,0,0
BFA,2001,65.68,49.55,68.18,79.03,42.96,17.02,58.68,38.9,9.42,16.75,21.12,8.95,0.0386832,,,11944589,1344,6.61340574539679,5.00743290822374,2,38.1639060974121,0,0
BFA,2002,65.1,49.21,67.13,79.08,43.03,18.2,58.53,38.9,9.76,18.17,16.79,9.59,0.053841525,,,12293097,1362,4.35296382988099,2.17569480664608,2,38.0883483886719,0,0
BFA,2003,65.1,49.55,67.16,79.06,42.91,18.36,58.45,38.81,9.59,18.34,14.93,10.67,0.04864925,,,12654624,1427,7.80249388870359,2.03456574053815,2,39.2520370483398,0,0
BFA,2004,64.99,49.29,67.07,79.13,43.05,19.1,58.45,38.95,11.96,21.74,13.26,10.25,0.02153635,,,13030576,1448,4.47845213670386,-0.400228702115475,2,40.3538246154785,0,0
BFA,2005,66.42,49.69,70.09,79.03,42.98,18.65,58.43,38.92,11.67,21.84,11.14,10.52,0.01023115,,,13421935,1527,8.66187322841225,6.41504018369687,2,41.3152770996094,0,0
BFA,2006,66.56,49.5,69.97,79.03,43.15,18.88,58.69,38.84,13.64,23.54,14.18,10.75,0.00856375,,,13829173,1575,6.25316468817478,2.33310856372217,2,42.6306648254395,0,0
BFA,2007,66.12,49.45,69.18,79.15,43.12,19.46,58.6,38.86,16.02,25.69,17.47,11.18,0.0316157,0.14691615,2.4412417,14252029,1591,4.11137901761516,-0.230627306273007,2,43.4257698059082,0,0
BFA,2008,66.26,49.45,69.3,79.44,43.12,18.86,58.65,38.78,19.09,28.81,20.28,11.53,0.0375942,,,14689725,1633,5.79999174105387,10.6597978997424,2,42.676342010498,0,0
BFA,2009,66.31,49.6,69.41,79.39,43.0,18.96,58.34,38.85,20.84,30.43,22.92,11.72,0.0884064,,,15141098,1631,2.96195085866692,2.60817666368317,2,43.9079399108887,0,0
BFA,2010,68.27,51.38,69.91,82.35,42.95,19.61,58.27,38.82,20.38,30.03,21.53,12.29,0.075311175,,,15605211,1716,8.44628157707625,-0.764230734676734,2,45.8351173400879,0,0
BFA,2011,68.19,51.69,70.0,82.16,42.6,21.81,57.21,38.76,23.0,32.36,24.34,13.79,0.032469225,,,16081915,1776,6.62256261306693,2.7597672485453,2,47.7638893127441,0,0
BFA,2012,69.98,51.57,73.4,82.33,42.86,23.61,57.24,38.83,24.34,33.31,27.31,14.04,0.103012225,,,16571252,1835,6.45267237953146,3.81815240252386,2,48.9026031494141,0,0
BFA,2013,70.23,55.23,73.78,80.6,46.07,24.47,56.89,45.22,25.21,33.95,29.12,14.28,0.10254925,,,17072791,1884,5.79258484509867,0.533738507090537,2,50.8802146911621,0,0
BFA,2014,74.25,61.63,75.4,84.36,46.11,23.1,57.12,45.24,26.41,35.21,28.47,17.22,0.08614265,,,17586029,1908,4.32684561452976,-0.258089517535353,2,50.8126754760742,0,0
BFA,2015,76.13,61.6,79.53,85.17,49.02,21.98,58.33,49.92,27.36,37.02,27.46,15.06,0.222705075,,,18110616,1925,3.9212287937935,0.724838981070599,1,51.516845703125,0,0
BFA,2016,75.66,61.58,79.36,84.01,49.03,23.2,58.73,49.46,30.23,40.53,27.59,15.65,0.115011275,,,18646350,1981,5.95797670754024,0.441041448058759,2,51.8755569458008,0,0
BFA,2017,75.71,59.27,79.44,84.72,48.84,23.96,53.9,53.14,31.85,42.6,27.21,16.18,0.075875975,,,19193236,2044,6.20348941121868,1.48299897161327,2,51.9889945983887,0,0
BFA,2018,73.2,57.85,78.74,80.83,52.83,24.84,54.58,59.9,35.13,46.53,29.39,14.21,0.039131725,,,19751466,2120,6.60456906812341,1.95594302672532,2,52.3936538696289,0,0
BFA,2019,72.05,57.59,78.45,78.84,50.58,26.27,57.27,53.18,34.78,45.64,29.19,17.25,0.058785275,,,20321383,2178,5.68811514943657,-3.23338933983321,2,52.0420150756836,0,0
BGD,2000,56.08,31.55,68.39,66.41,23.37,14.34,41.55,16.59,38.97,50.58,24.93,26.57,0.022234375,,,127657862,1938,5.2932947184604,2.20825620937534,2,37.305477142334,0,0
BGD,2001,55.75,31.07,68.62,65.08,22.94,13.59,40.86,16.63,42.41,52.56,33.03,28.79,0.012369575,,,130088709,1998,5.07728777597312,2.00717374213842,2,38.314151763916,0,0
BGD,2002,52.53,30.62,64.49,64.54,28.14,13.66,41.14,26.28,43.03,52.97,33.28,30.89,0.076644975,0.23533379,3.2799461,132478077,2037,3.83312394005608,3.33256493271908,1,39.4679260253906,0,0
BGD,2003,53.41,30.76,64.49,66.03,28.32,13.94,41.14,26.35,43.05,53.27,31.02,32.95,0.0675485,,,134791598,2097,4.73956739916446,5.66870773441478,1,40.1405944824219,0,0
BGD,2004,53.44,30.78,64.31,66.08,28.21,13.9,41.08,26.25,42.09,51.91,31.21,32.95,0.01501125,,,136986429,2172,5.2395329104527,7.58753638504692,1,40.968318939209,0,0
BGD,2005,53.33,31.0,64.55,66.05,28.25,14.05,41.15,26.3,44.62,55.73,27.21,35.66,0.071165375,,,139035505,2280,6.53594494052352,7.04661816222037,1,42.1762886047363,1,0
BGD,2006,54.37,37.76,64.34,65.1,28.19,14.47,40.98,26.32,46.67,55.57,35.19,40.41,0.0940154,,,140921154,2399,6.67190498148148,6.76526117054756,1,44.1259269714355,1,0
BGD,2007,43.62,37.02,25.78,56.06,28.96,14.83,42.35,26.45,42.77,52.26,30.8,37.56,0.0839819,,,142660381,2537,7.0585993565727,9.10698496905385,0,46.3153038024902,0,0
BGD,2008,49.47,37.06,63.87,56.53,29.31,15.7,42.97,26.51,48.7,58.45,32.62,43.3,0.0628997,,,144304164,2659,6.01378975923306,8.90194489465155,1,47.2438774108887,0,0
BGD,2009,51.31,28.64,63.78,64.28,22.86,15.77,38.52,18.12,48.19,57.55,31.92,45.5,0.007989775,,,145924795,2762,5.04512479417738,5.42347236174678,1,47.1564979553223,0,0
BGD,2010,51.12,27.2,63.55,64.87,23.26,16.43,39.26,18.03,47.31,57.16,29.8,44.46,0.017861,,,147575433,2883,5.57178818839131,8.12667639169919,1,49.6840629577637,0,0
BGD,2011,50.54,27.25,63.64,63.59,22.72,17.7,38.15,17.83,48.08,56.9,32.85,47.7,0.0088483,,,149273134,3035,6.46437912277771,11.3951651552399,1,50.5563468933105,0,0
BGD,2012,50.21,27.15,63.43,62.17,22.63,18.24,38.2,17.63,50.03,58.17,34.55,52.11,0.0236915,,,151005733,3196,6.5214587805942,6.21750422069283,1,50.738094329834,0,0
BGD,2013,48.28,26.38,62.55,60.72,23.48,18.66,34.77,21.88,52.92,62.83,32.05,49.68,0.054247525,,,152761413,3349,6.0136056582172,7.53040640913171,1,50.8792190551758,0,0
BGD,2014,39.57,22.17,48.24,58.21,23.31,18.46,34.59,21.91,52.51,61.39,35.27,50.61,0.021719125,,,154517385,3512,6.0610593590396,6.99163889220854,1,51.0532455444336,0,0
BGD,2015,39.21,22.6,47.89,56.81,26.27,18.04,41.37,21.95,54.12,62.02,35.58,59.49,0.018530675,,,156256287,3700,6.55263987869203,6.19428022984988,1,50.5078201293945,0,0
BGD,2016,38.99,23.21,48.45,56.36,24.42,17.99,41.42,18.2,58.42,67.11,36.09,60.78,0.019643375,,,157977151,3920,7.11347821327269,5.5135257269299,1,50.2902488708496,1,0
BGD,2017,38.93,23.49,49.27,54.23,23.18,19.64,38.37,18.19,59.94,67.62,36.21,69.85,0.018451025,,,159685421,4161,7.28417442269364,5.70207015717245,1,49.9551696777344,1,0
BGD,2018,36.04,23.06,46.13,53.07,22.34,19.13,37.74,17.22,62.63,70.45,36.49,73.0,0.01286425,0.1292744,3.1095197,161376713,4441,7.86375358002958,5.5436213948647,1,49.635814666748,0,0
BGD,2019,35.96,22.24,46.83,52.53,21.18,34.3,32.79,16.9,57.24,62.92,39.13,73.54,0.003702875,,,163046173,4754,8.1526841493979,5.59199639930633,1,49.3314323425293,0,0
BGR,2000,78.83,72.65,83.08,81.38,52.53,37.87,62.62,50.47,73.08,73.81,66.61,88.43,0.0174469,,,8170172,10234,4.58722534164882,10.3162621289989,2,68.8847885131836,0,0
BGR,2001,78.8,72.33,83.05,81.12,55.11,37.15,63.77,54.56,73.47,74.23,66.36,89.43,0.0597853,,,8009142,10838,3.82370366409026,7.36093927231849,2,69.3254699707031,0,0
BGR,2002,79.05,70.5,83.55,81.4,55.77,35.79,65.6,54.45,73.16,73.7,66.19,90.49,0.031651325,,,7837161,11735,5.87193027784163,5.81014365721823,2,67.9440307617188,0,0
BGR,2003,79.3,70.94,83.49,81.26,55.89,37.68,65.58,54.46,73.57,74.12,65.91,91.3,0.03504995,,,7775327,12438,5.23715427768168,2.34864169582755,2,70.784912109375,0,0
BGR,2004,79.76,73.56,83.31,81.05,55.96,38.67,65.5,54.41,74.25,75.06,65.47,92.05,0.02174345,,,7716860,13340,6.51042637870198,6.1471307424627,2,71.2908401489258,0,0
BGR,2005,78.3,73.58,81.32,80.43,56.05,39.58,65.63,54.4,73.59,74.46,64.12,92.34,0.0579966,,,7658972,14402,7.05634752647417,5.03883807111907,2,70.9773788452148,0,0
BGR,2006,78.72,73.94,81.79,80.86,57.65,40.97,65.87,56.95,74.5,75.21,65.63,93.1,0.027511825,0.22199667,2.144659,7601022,15499,6.80258938160358,7.26159462769947,2,73.9143524169922,0,0
BGR,2007,78.41,74.16,81.76,80.55,57.56,42.12,65.52,56.99,75.48,76.51,64.87,93.55,0.038191175,,,7545338,16637,6.59138083729613,8.40253419005894,2,77.2538375854492,0,0
BGR,2008,78.74,73.99,81.76,80.76,56.21,42.64,65.52,54.32,75.87,77.09,64.46,94.0,0.018388225,0.1805239,1.661327,7492561,17774,6.11601796399745,12.3487195994021,2,77.8459777832031,0,0
BGR,2009,76.29,71.2,79.0,79.6,50.4,37.8,62.07,46.89,75.95,77.28,63.49,94.29,0.031797025,,,7444443,17285,-3.2718542794976,2.75320223914816,2,76.3757171630859,0,0
BGR,2010,76.21,71.27,79.09,78.96,50.41,35.41,60.32,48.93,76.0,77.72,62.48,94.25,0.03402845,,,7395599,17496,1.54180144307578,2.43899060504117,2,76.3727340698242,0,0
BGR,2011,75.71,71.23,78.45,78.63,50.69,35.27,61.01,48.83,76.41,77.79,63.98,94.35,0.0193469,,,7348328,18024,2.10120575009232,4.21990346601875,2,76.4659805297852,0,0
BGR,2012,75.38,71.11,78.39,78.25,51.3,36.82,62.04,48.83,75.97,77.29,63.46,94.65,0.05405035,,,7305888,18193,0.754930385981893,2.95456829831017,2,77.8204803466797,0,0
BGR,2013,74.0,68.89,80.41,74.51,51.88,37.73,59.64,51.84,74.53,75.6,62.98,94.82,0.188026475,,,7265115,18355,-0.56049396557782,0.890093540913032,2,78.8383865356445,0,0
BGR,2014,74.97,70.31,80.97,75.15,51.33,37.21,58.4,51.97,73.3,74.16,62.78,94.79,0.13501035,,,7223938,18807,0.96686903234496,-1.41818380264842,2,79.492431640625,0,0
BGR,2015,74.55,71.66,80.88,73.75,49.82,37.32,57.38,49.97,72.52,73.03,62.84,94.82,0.12412715,,,7177991,19683,3.42805491352132,-0.104633261008417,2,79.6416854858398,0,0
BGR,2016,76.04,71.35,83.78,74.2,50.33,39.32,58.3,49.74,71.36,71.76,62.2,94.97,0.0842306,,,7127822,20579,3.03982527630795,-0.798649886453611,2,79.7669448852539,0,0
BGR,2017,73.07,70.55,79.77,72.12,47.92,39.45,55.09,47.85,63.79,61.64,63.79,95.6,0.124881275,0.17548802,1.9695742,7075947,21456,2.76217095961262,2.06159619443137,2,80.2517776489258,0,0
BGR,2018,73.04,70.87,79.68,72.02,47.43,39.6,54.66,47.4,72.73,73.09,62.59,95.95,0.059759775,,,7025037,22279,2.68457613091411,2.81454473824833,2,79.8021621704102,0,0
BGR,2019,73.04,70.14,79.74,73.28,45.66,39.38,54.33,44.27,71.91,71.61,64.93,96.06,0.071318275,,,6975761,23266,4.03759208211947,3.10372944796774,2,79.5579223632812,0,0
BLR,2000,26.39,6.32,42.7,43.97,43.67,22.86,47.29,49.13,79.3,80.02,69.19,95.32,0.004089975,0.41850221,,9979610,8053,5.80000344007455,168.620235850933,1,46.7871360778809,0,0
BLR,2001,25.59,6.41,43.08,41.58,47.27,24.29,49.98,53.35,82.46,80.98,81.05,95.78,0.019944425,,,9928549,8477,4.72530599387508,61.1349331618477,1,48.4093780517578,0,0
BLR,2002,25.1,6.39,43.14,40.96,47.09,21.54,50.07,53.26,81.7,79.86,81.67,95.87,0.0049202,,,9865548,8962,5.04526748002185,42.5375481348794,1,49.1868019104004,0,0
BLR,2003,25.12,6.68,43.17,40.51,47.99,34.26,50.03,53.29,82.71,81.08,82.02,96.2,0.032138075,,,9796749,9660,7.04319255874692,28.3978399133474,1,50.1649284362793,0,0
BLR,2004,23.69,5.16,40.82,40.37,48.08,34.24,50.04,53.32,84.09,82.63,82.61,96.32,0.0084614,,,9730146,10840,11.4497431053961,18.1082424937646,1,50.2583122253418,0,0
BLR,2005,23.25,5.11,40.65,40.42,48.3,37.05,50.05,53.34,82.82,83.38,72.99,96.4,0,,,9663915,11940,9.40000152357688,10.3388794457932,1,50.5266647338867,0,0
BLR,2006,22.59,5.16,39.62,39.38,48.51,39.85,50.0,53.35,86.49,85.46,82.93,96.78,0.01840825,,,9604924,13215,9.99999481247372,6.99712903535592,1,52.2168045043945,0,0
BLR,2007,22.23,5.16,39.74,38.74,49.18,44.15,50.03,53.92,93.68,94.33,83.96,96.97,0.0186876,,,9560953,14417,8.6000065362481,8.42675273505306,1,54.7804870605469,0,0
BLR,2008,23.06,5.23,40.94,39.21,49.23,42.72,49.96,54.3,85.79,84.5,83.27,97.09,0.005148975,0.45400354,2.6960773,9527985,15943,10.1999994395436,14.8378764828254,1,56.086727142334,0,0
BLR,2009,23.11,4.92,41.15,39.35,48.61,36.76,50.03,53.98,80.47,77.65,83.68,97.28,0.0359284,,,9504583,16010,0.199995310014472,12.9456563410401,1,57.8180160522461,0,0
BLR,2010,22.06,5.11,38.89,39.16,48.32,36.01,50.03,53.7,81.95,80.94,77.71,97.11,0.013759,,,9483836,17288,7.79826682269731,7.7357480431251,1,59.7787399291992,0,0
BLR,2011,21.4,5.19,38.68,37.84,47.68,32.67,49.63,53.25,82.76,80.46,83.82,97.11,0.0230283,0.35224298,2.5878792,9461643,18252,5.37870744981015,53.2286983118173,1,64.440071105957,0,0
BLR,2012,23.83,4.99,43.08,38.41,47.9,35.9,49.45,53.28,84.7,82.84,84.45,97.2,0.012373175,,,9446836,18577,1.68713553642841,59.2197360232519,1,65.1232070922852,0,0
BLR,2013,25.48,7.35,43.11,41.08,47.37,36.16,48.54,52.92,84.52,82.59,84.61,97.25,0.013573,,,9443211,18760,1.00347084085645,18.3122610377873,1,65.5558319091797,0,0
BLR,2014,25.87,6.97,43.08,41.75,47.08,34.37,48.47,52.83,85.68,84.46,82.58,97.33,0.008584975,,,9448515,19067,1.72638485417002,18.1195543526734,1,64.8366394042969,0,0
BLR,2015,27.25,7.18,43.7,43.85,47.75,34.91,49.78,52.9,85.35,85.25,77.87,97.4,0.0210219,,,9461076,18308,-3.82957055828379,13.5344897649734,1,66.0298004150391,0,0
BLR,2016,28.68,10.33,43.87,45.99,48.42,35.3,51.04,52.87,87.16,86.46,81.94,97.42,0.14334265,,,9469379,17823,-2.52644643552364,11.8365807653497,1,67.2551498413086,0,0
BLR,2017,28.29,9.83,43.76,44.71,48.28,35.84,50.9,52.84,85.49,84.92,79.78,97.4,0.075407725,,,9458989,18280,2.53218350023035,6.03183725177782,1,67.1612396240234,0,0
BLR,2018,28.46,10.12,43.81,45.8,48.38,35.97,51.17,52.63,84.87,83.22,83.17,97.57,0.034477075,0.42210573,2.5256116,9438785,18885,3.14919759374963,4.87230220550692,1,67.2999267578125,0,0
BLR,2019,28.4,9.42,43.49,46.06,48.48,35.95,51.13,52.95,83.7,82.18,81.09,97.67,0.033828575,,,9419758,19150,1.40000000000001,5.59815595039852,1,67.254524230957,0,0
BOL,2000,76.65,52.15,90.03,77.4,40.51,19.54,44.98,45.56,61.71,69.01,41.33,67.5,0,,,8418270,5416,2.50780755336397,4.60822998872598,2,56.3788032531738,0,0
BOL,2001,76.29,52.17,90.0,76.26,40.64,18.6,45.13,45.68,63.56,70.79,43.58,67.36,0.035204275,,,8580244,5403,1.6838009390209,1.58965377879568,2,56.3985557556152,0,0
BOL,2002,74.88,52.08,87.51,75.24,40.78,20.47,45.08,45.77,62.65,70.23,43.28,63.78,0.0984526,,,8742822,5434,2.4855648471145,0.928258851611061,2,54.3185386657715,0,0
BOL,2003,75.99,56.74,86.19,77.97,40.85,20.38,45.29,45.69,64.09,70.85,44.39,69.94,0.105844875,,,8905820,5479,2.71134070709704,3.33727499671533,2,56.4815521240234,0,0
BOL,2004,77.23,54.12,86.13,81.33,42.1,22.59,45.47,47.55,65.87,72.72,44.12,72.89,0.203185325,,,9069044,5605,4.17329431803542,4.43738080101724,2,58.1670799255371,0,0
BOL,2005,76.46,54.46,85.78,80.01,42.31,26.24,45.37,47.62,65.11,72.8,43.35,67.37,0.194354,,,9232301,5750,4.42143476697066,5.39323106890664,2,59.198787689209,0,0
BOL,2006,71.93,40.74,83.75,78.94,41.76,28.01,46.3,45.53,65.81,72.33,44.81,73.66,0.188288275,,,9395449,5921,4.79700917087203,4.28239604802565,2,59.3639907836914,0,0
BOL,2007,71.8,40.82,83.52,78.87,41.87,28.04,46.38,45.62,65.33,71.06,45.03,76.85,0.155750825,,,9558438,6085,4.56438275234794,8.70560923578869,2,60.3400802612305,0,0
BOL,2008,71.58,40.55,83.26,78.84,42.18,30.45,46.32,45.92,66.75,71.9,46.7,80.56,0.087005275,,,9721457,6351,6.14849719501387,14.0068107702519,2,60.0430679321289,0,0
BOL,2009,69.7,39.81,80.32,78.66,42.41,32.28,46.39,45.93,65.81,70.57,46.47,82.36,0.05189845,,,9884790,6456,3.35700125894111,3.34645420142012,2,59.4335556030273,0,0
BOL,2010,67.99,38.92,79.85,75.93,42.71,30.28,47.09,46.18,65.84,69.66,49.14,83.75,0.02901235,,,10048597,6613,4.12672195659312,2.5032760584424,2,59.5410766601562,0,0
BOL,2011,67.8,38.39,79.71,75.77,42.81,32.13,46.95,46.35,64.42,68.2,47.65,84.15,0.04744505,,,10212951,6845,5.20409230814928,9.88446419823887,2,59.8548851013184,0,0
